Dateiname;Grab;Umgebung;Kampagne;Datum;Raum;Areal;Abhub;Schnitt/Quadrant;SM;Fundnummer;Anthropologie;Befund;Bemerkung;Fundlage;Gelöscht;Bearbeitet;Alter Dateiname;
2018_01_0776;40;;Frühlingskampagne 2018;21.01.18;C;;1-Süd;SIV;;;;Kartonage/Maske;Div. Kleine Fragmente/ Kartonage und Mumienmaske;Aus Mumientüten/ Abh. 1 Süd;;;_DSC1821;
2018_01_0777;40;;Frühlingskampagne 2018;21.01.18;C;;1-Süd;SIV;;;;Kartonage/Maske;Div. Kleine Fragmente/ Kartonage und Mumienmaske;Aus Mumientüten/ Abh. 1 Süd;;;_DSC1822;
2018_01_0778;40;;Frühlingskampagne 2018;21.01.18;C;;1-Süd;SIV;;;;Kartonage/Maske;Div. Kleine Fragmente/ Kartonage und Mumienmaske;Aus Mumientüten/ Abh. 1 Süd;;;_DSC1823;
2018_01_0779;40;;Frühlingskampagne 2018;21.01.18;C;;1-Süd;SIV;;;;Kartonage/Maske;Div. Kleine Fragmente/ Kartonage und Mumienmaske;Aus Mumientüten/ Abh. 1 Süd;;;_DSC1824;
2018_01_0780;40;;Frühlingskampagne 2018;21.01.18;C;;1-Süd;SIV;;;;Kartonage/Maske;Div. Kleine Fragmente/ Kartonage und Mumienmaske;Aus Mumientüten/ Abh. 1 Süd;;;_DSC1825;
2018_01_0781;40;;Frühlingskampagne 2018;27.01.18;E;;1;E1;;600;;Siegelabdruck;Nekropolensiegel;;;;_DSC1851;
2018_01_0782;40;;Frühlingskampagne 2018;27.01.18;E;;1;E1;;600;;Siegelabdruck;Nekropolensiegel;;;;_DSC1856;
2018_01_0783;40;;Frühlingskampagne 2018;27.01.18;E;;1;E1;;600;;Siegelabdruck;Nekropolensiegel;;;;_DSC1859;
2018_01_0784;40;;Frühlingskampagne 2018;27.01.18;E;;1;E1;;600;;Siegelabdruck;Nekropolensiegel;;;;_DSC1864;
2018_01_0785;40;;Frühlingskampagne 2018;27.01.18;E;;1;E1;;600;;Siegelabdruck;Nekropolensiegel;;;;_DSC1866;
2018_01_0786;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1867;
2018_01_0787;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1872;
2018_01_0788;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1873;
2018_01_0789;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1874;
2018_01_0790;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1875;
2018_01_0791;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1880;
2018_01_0792;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1882;
2018_01_0793;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1887;
2018_01_0794;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1888;
2018_01_0795;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;598;;Siegelabdruck;Nekropolensiegel;;;;_DSC1889;
2018_01_0796;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1893;
2018_01_0797;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1894;
2018_01_0798;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1898;
2018_01_0799;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1899;
2018_01_0800;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1910;
2018_01_0801;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1911;
2018_01_0802;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1912;
2018_01_0803;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1913;
2018_01_0804;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1914;
2018_01_0805;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1916;
2018_01_0806;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;599;;Siegelabdruck;Nekropolensiegel;;;;_DSC1919;
2018_01_0807;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1920;
2018_01_0808;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1931;
2018_01_0809;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1932;
2018_01_0810;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1933;
2018_01_0811;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1934;
2018_01_0812;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1935;
2018_01_0813;40;;Frühlingskampagne 2018;27.01.18;C;;;;;593;;Siegelabdruck;Nekropolensiegel;Aus Sieb;;;_DSC1936;
2018_01_0814;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1937;
2018_01_0815;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1938;
2018_01_0816;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1940;
2018_01_0817;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1943;
2018_01_0818;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1944;
2018_01_0819;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1945;
2018_01_0820;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1946;
2018_01_0821;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;601;;Siegelabdruck;Nekropolensiegel;;;;_DSC1949;
2018_01_0822;40;;Frühlingskampagne 2018;27.01.18;C;;;SIV;;592;;Siegelabdruck;Nekropolensiegel;;;;_DSC1950;
2018_01_0823;40;;Frühlingskampagne 2018;27.01.18;C;;;SIV;;592;;Siegelabdruck;Nekropolensiegel;;;;_DSC1951;
2018_01_0824;40;;Frühlingskampagne 2018;27.01.18;C;;;SIV;;592;;Siegelabdruck;Nekropolensiegel;;;;_DSC1953;
2018_01_0825;40;;Frühlingskampagne 2018;27.01.18;C;;;SIV;;592;;Siegelabdruck;Nekropolensiegel;;;;_DSC1955;
2018_01_0826;40;;Frühlingskampagne 2018;27.01.18;C;;;SIV;;592;;Siegelabdruck;Nekropolensiegel;;;;_DSC1956;
2018_01_0827;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1957;
2018_01_0828;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1958;
2018_01_0829;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1959;
2018_01_0830;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1960;
2018_01_0831;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1961;
2018_01_0832;40;;Frühlingskampagne 2018;27.01.18;C;;;;;541;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1962;
2018_01_0833;40;;Frühlingskampagne 2018;27.01.18;C;;;;;542;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1966;
2018_01_0834;40;;Frühlingskampagne 2018;27.01.18;C;;;;;542;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1967;
2018_01_0835;40;;Frühlingskampagne 2018;27.01.18;C;;;;;542;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1970;
2018_01_0836;40;;Frühlingskampagne 2018;27.01.18;C;;;;;542;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1972;
2018_01_0837;40;;Frühlingskampagne 2018;27.01.18;C;;;;;542;;Stempelabdruck;Nekropolensiegel;Aus Stopperfragmentesack;;;_DSC1973;
2018_01_0838;40;;Frühlingskampagne 2018;27.01.18;E;;;C3;;590;;Siegelabdruck;Nekropolensiegel;;;;_DSC1974;
2018_01_0839;40;;Frühlingskampagne 2018;27.01.18;E;;;C3;;590;;Siegelabdruck;Nekropolensiegel;;;;_DSC1977;
2018_01_0840;40;;Frühlingskampagne 2018;27.01.18;E;;;C3;;590;;Siegelabdruck;Nekropolensiegel;;;;_DSC1979;
2018_01_0841;40;;Frühlingskampagne 2018;27.01.18;E;;;C3;;590;;Siegelabdruck;Nekropolensiegel;;;;_DSC1980;
2018_01_0842;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1981;
2018_01_0843;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1982;
2018_01_0844;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1983;
2018_01_0845;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1984;
2018_01_0846;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1986;
2018_01_0847;40;;Frühlingskampagne 2018;27.01.18;C;;1;SII;;324;;Stempelabdruck;Nekropolensiegel;;;;_DSC1988;
2018_01_0848;40;;Frühlingskampagne 2018;27.01.18;E;;1;A1;;553;;Stempelabdruck;Nekropolensiegel;;;;_DSC1991;
2018_01_0849;40;;Frühlingskampagne 2018;27.01.18;E;;1;A1;;553;;Stempelabdruck;Nekropolensiegel;;;;_DSC1993;
2018_01_0850;40;;Frühlingskampagne 2018;27.01.18;E;;1;A1;;553;;Stempelabdruck;Nekropolensiegel;;;;_DSC1995;
2018_01_0851;40;;Frühlingskampagne 2018;27.01.18;E;;1;A1;;553;;Stempelabdruck;Nekropolensiegel;;;;_DSC1999;
2018_01_0852;40;;Frühlingskampagne 2018;27.01.18;E;;1;A1;;553;;Stempelabdruck;Nekropolensiegel;;;;_DSC2000;
2018_01_0853;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;548;;Stempelabdruck;Nekropolensiegel;;;;_DSC2006;
2018_01_0854;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;548;;Stempelabdruck;Nekropolensiegel;;;;_DSC2007;
2018_01_0855;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;548;;Stempelabdruck;Nekropolensiegel;;;;_DSC2009;
2018_01_0856;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;548;;Stempelabdruck;Nekropolensiegel;;;;_DSC2011;
2018_01_0857;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;546;;Stempelabdruck;Nekropolensiegel;;;;_DSC2012;
2018_01_0858;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;546;;Stempelabdruck;Nekropolensiegel;;;;_DSC2016;
2018_01_0859;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;546;;Stempelabdruck;Nekropolensiegel;;;;_DSC2018;
2018_01_0860;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;546;;Stempelabdruck;Nekropolensiegel;;;;_DSC2020;
2018_01_0861;40;;Frühlingskampagne 2018;27.01.18;C; ;1;SIV; ;546;;Stempelabdruck;Nekropolensiegel;  ;;;_DSC2022;
2018_01_0862;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;545;;Stempelabdruck;Nekropolensiegel;;;;_DSC2026;
2018_01_0863;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;545;;Stempelabdruck;Nekropolensiegel;;;;_DSC2028;
2018_01_0864;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;545;;Stempelabdruck;Nekropolensiegel;;;;_DSC2029;
2018_01_0865;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;545;;Stempelabdruck;Nekropolensiegel;;;;_DSC2032;
2018_01_0866;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;551;;Stempelabdruck;Nekropolensiegel;;;;_DSC2040;
2018_01_0867;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;551;;Stempelabdruck;Nekropolensiegel;;;;_DSC2041;
2018_01_0868;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;551;;Stempelabdruck;Nekropolensiegel;;;;_DSC2049;
2018_01_0869;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;551;;Stempelabdruck;Nekropolensiegel;;;;_DSC2053;
2018_01_0870;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;551;;Stempelabdruck;Nekropolensiegel;;;;_DSC2056;
2018_01_0871;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2057;
2018_01_0872;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2059;
2018_01_0873;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2060;
2018_01_0874;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2065;
2018_01_0875;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2066;
2018_01_0876;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2068;
2018_01_0877;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;550;;Stempelabdruck;Nekropolensiegel;;;;_DSC2069;
2018_01_0878;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;549;;Stempelabdruck;Nekropolensiegel;;;;_DSC2070;
2018_01_0879;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;549;;Stempelabdruck;Nekropolensiegel;;;;_DSC2071;
2018_01_0880;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;549;;Stempelabdruck;Nekropolensiegel;;;;_DSC2072;
2018_01_0881;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;547;;Stempelabdruck;Nekropolensiegel;;;;_DSC2075;
2018_01_0882;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;547;;Stempelabdruck;Nekropolensiegel;;;;_DSC2076;
2018_01_0883;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;547;;Stempelabdruck;Nekropolensiegel;;;;_DSC2078;
2018_01_0884;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIV;;547;;Stempelabdruck;Nekropolensiegel;;;;_DSC2081;
2018_01_0885;40;;Frühlingskampagne 2018;27.01.18;F;;1;C1;;554;;Stempelabdruck;Nekropolensiegel;;;;_DSC2083;
2018_01_0886;40;;Frühlingskampagne 2018;27.01.18;F;;1;C1;;554;;Stempelabdruck;Nekropolensiegel;;;;_DSC2086;
2018_01_0887;40;;Frühlingskampagne 2018;27.01.18;F;;1;C1;;554;;Stempelabdruck;Nekropolensiegel;;;;_DSC2090;
2018_01_0888;40;;Frühlingskampagne 2018;27.01.18;F;;1;C1;;554;;Stempelabdruck;Nekropolensiegel;;;;_DSC2091;
2018_01_0889;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ erstes Fragment dieser FN;;;;_DSC2095;
2018_01_0890;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ erstes Fragment dieser FN;;;;_DSC2099;
2018_01_0891;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ erstes Fragment dieser FN;;;;_DSC2100;
2018_01_0892;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ erstes Fragment dieser FN;;;;_DSC2101;
2018_01_0893;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ zweites Fragment dieser FN;;;;_DSC2104;
2018_01_0894;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ zweites Fragment dieser FN;;;;_DSC2106;
2018_01_0895;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ zweites Fragment dieser FN;;;;_DSC2107;
2018_01_0896;40;;Frühlingskampagne 2018;27.01.18;C;;1;SIII;;552;;Stempelabdruck;Nekropolensiegel/ zweites Fragment dieser FN;;;;_DSC2112;
2018_01_0897;40;;Frühlingskampagne 2018;27.01.18;B;;;SII;;;;Girlande;Reste von Mumiengirlande;Aus Mumientüte;;;_DSC2113;
2018_01_0898;40;;Frühlingskampagne 2018;27.01.18;B;;;SII;;;;Girlande;Reste von Mumiengirlande;Aus Mumientüte;;;_DSC2115;
2018_01_0899;40;;Frühlingskampagne 2018;27.01.18;B;;;SII;;;;Girlande;Reste von Mumiengirlande;Aus Mumientüte;;;_DSC2117;
2018_01_0900;40;;Frühlingskampagne 2018;27.01.18;B;;;SII;;;;Girlande;Reste von Mumiengirlande;Aus Mumientüte;;;_DSC2118;
2018_01_0901;40;;Frühlingskampagne 2018;27.01.18;C;;;;;610;;Siegelabdruck;Nekropolensiegel;Aus Textiltüte;;;_DSC2123;
2018_01_0902;40;;Frühlingskampagne 2018;27.01.18;C;;;;;610;;Siegelabdruck;Nekropolensiegel;Aus Textiltüte;;;_DSC2124;
2018_01_0903;40;;Frühlingskampagne 2018;27.01.18;C;;;;;610;;Siegelabdruck;Nekropolensiegel;Aus Textiltüte;;;_DSC2125;
2018_01_0904;40;;Frühlingskampagne 2018;27.01.18;C;;;;;610;;Siegelabdruck;Nekropolensiegel;Aus Textiltüte;;;_DSC2129;
2018_01_0905;40;;Frühlingskampagne 2018;27.01.18;C;;;;;610;;Siegelabdruck;Nekropolensiegel;Aus Textiltüte;;;_DSC2132;
2018_01_0906;40;;Frühlingskampagne 2018;27.01.18;E;;1;C1;;478;;Stempelabdruck;Nekropolensiegel;;;;_DSC2136;
2018_01_0907;40;;Frühlingskampagne 2018;27.01.18;E;;1;C1;;478;;Stempelabdruck;Nekropolensiegel;;;;_DSC2137;
2018_01_0908;40;;Frühlingskampagne 2018;27.01.18;E;;1;C1;;478;;Stempelabdruck;Nekropolensiegel;;;;_DSC2140;
2018_01_0909;40;;Frühlingskampagne 2018;27.01.18;E;;1;C1;;478;;Stempelabdruck;Nekropolensiegel;;;;_DSC2144;
2018_01_0910;40;;Frühlingskampagne 2018;27.01.18;E;;1;C1;;478;;Stempelabdruck;Nekropolensiegel;;;;_DSC2146;
2018_01_0911;40;;Frühlingskampagne 2018;08.01.18;C;;;SIV;;;;Kartonagefragment;Nase;Aus Mumientüten;;;IMG_4358;
2018_01_0912;40;;Frühlingskampagne 2018;08.01.18;C;;;SIV;;;;Kartonagefragment;Nase;Aus Mumientüten;;;IMG_4359;
2018_01_0913;40;;Frühlingskampagne 2018;09.01.18;F;;;;;;;;Ordnung in Raum F;;;;IMG_4376;
2018_01_0914;40;;Frühlingskampagne 2018;09.01.18;F;;;;;;;;Ordnung in Raum F;;;;IMG_4377;
2018_01_0915;40;;Frühlingskampagne 2018;09.01.18;F;;;;;;;;Ordnung in Raum F;;;;IMG_4378;
2018_01_0916;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4393;
2018_01_0917;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4399;
2018_01_0918;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4400;
2018_01_0919;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4401;
2018_01_0920;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4402;
2018_01_0921;40;;Frühlingskampagne 2018;09.01.18;;;;;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4403;
2018_01_0922;40;;Frühlingskampagne 2018;10.01.18;D;;;F1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4468;
2018_01_0923;40;;Frühlingskampagne 2018;10.01.18;D;;;F1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4469;
2018_01_0924;40;;Frühlingskampagne 2018;10.01.18;D;;;F1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4470;
2018_01_0925;40;;Frühlingskampagne 2018;10.01.18;D;;;F2;;;;Sargkitt;Sargkitt mit Bitumen;Aus Mumientüten;;;IMG_4521;
2018_01_0926;40;;Frühlingskampagne 2018;10.01.18;?;;;?;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4525;
2018_01_0927;40;;Frühlingskampagne 2018;10.01.18;D;;;G1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4527;
2018_01_0928;40;;Frühlingskampagne 2018;10.01.18;F;;;E2;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4530;
2018_01_0929;40;;Frühlingskampagne 2018;10.01.18;F;;;E2;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4531;
2018_01_0930;40;;Frühlingskampagne 2018;10.01.18;F;;;E2;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4532;
2018_01_0931;40;;Frühlingskampagne 2018;11.01.18;C;;;SII;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4570;
2018_01_0932;40;;Frühlingskampagne 2018;11.01.18;C;;;SII;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4571;
2018_01_0933;40;;Frühlingskampagne 2018;11.01.18;C;;;SII;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4572;
2018_01_0934;40;;Frühlingskampagne 2018;11.01.18;C;;;SII;;;;Holzfragmente;Sarg?;Aus Mumientüten;;;IMG_4573;
2018_01_0935;40;;Frühlingskampagne 2018;11.01.18;C;;;SIII;;;;Holzfragment/Sarggips;;Aus Mumientüten;;;IMG_4595;
2018_01_0936;40;;Frühlingskampagne 2018;11.01.18;C;;;SIII;;;;Holzfragment/Sarggips;;Aus Mumientüten;;;IMG_4596;
2018_01_0937;40;;Frühlingskampagne 2018;11.01.18;C;;;SIII;;;;Holzfragment/Sarggips;;Aus Mumientüten;;;IMG_4597;
2018_01_0938;40;;Frühlingskampagne 2018;11.01.18;C;;;SIII;;;;Holzfragment/Sarggips;;Aus Mumientüten;;;IMG_4598;
2018_01_0939;40;;Frühlingskampagne 2018;11.01.18;C;;;SIII;;;;Holzfragment/Sarggips;;Aus Mumientüten;;;IMG_4599;
2018_01_0940;40;;Frühlingskampagne 2018;11.01.18;D;;;G1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4641;
2018_01_0941;40;;Frühlingskampagne 2018;11.01.18;D;;;G1;;;;Sarggipsfragment;;Aus Mumientüten;;;IMG_4642;
2018_01_0942;40;;Frühlingskampagne 2018;11.01.18;D;;;E1;;;;Stoff;;Aus Mumientüten;;;KV40_D_E1_017;
2018_01_0943;40;;Frühlingskampagne 2018;11.01.18;D;;;E1;;;;Stoff;;Aus Mumientüten;;;KV40_D_E1_018;
2018_01_0944;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5377;
2018_01_0945;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5378;
2018_01_0946;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5379;
2018_01_0947;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5380;
2018_01_0948;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5381;
2018_01_0949;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5382;
2018_01_0950;40;;Frühlingskampagne 2018;27.01.18;;;;;;;;Kartonage;;;;;IMG_5383;
2018_01_0951;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1531;
2018_01_0952;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1532;
2018_01_0953;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto 17.01.2018;;;;_DSC1533;
2018_01_0954;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1534;
2018_01_0955;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1535;
2018_01_0956;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto 17.01.2019;;;;_DSC1536;
2018_01_0957;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1537;
2018_01_0958;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1538;
2018_01_0959;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto 17.01.2020;;;;_DSC1539;
2018_01_0960;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1540;
2018_01_0961;61;;Frühlingskampagne 2018;17.01.18;;;;;;;;;Oberflächenfoto Grabeingang 17.01.2018;;;;_DSC1541;
